education,balance,day,month,duration,campaign,pdays,previous,age_filled,contact_cellular,contact_telephone,contact_nan,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,poutcome_failure,poutcome_none,poutcome_other,poutcome_success,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,has_loan
1.0,0.5485863048220343,0.9,0.0,0.06964091403699674,0.06369203691172227,0.49213161659513593,-0.16573624574971937,37.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.8319327892892839,0.9,0.0,-0.7399347116430903,0.06369203691172227,0.09155937052932761,0.12795487539181366,54.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.9936328407201804,0.9,0.0,-0.060935799782372145,0.06369203691172227,0.05150214592274678,-0.4594273668912524,59.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,1.4108897137855851,0.9,0.0,0.235038084874864,0.06369203691172227,-0.1659513590844063,0.12795487539181366,44.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.7873019276236205,0.9,0.0,0.9096844396082698,-0.6605774113987196,0.23462088698140202,-0.4594273668912524,30.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.6821175716921485,0.9,0.0,0.6659412404787813,-0.6605774113987196,-0.005722460658082976,0.7153371176748797,37.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.7268754338028268,0.9,0.0,-0.705114254624592,-0.6605774113987196,-0.034334763948497854,-0.16573624574971937,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.7064665795272925,0.9,0.0,-0.07834602829162132,0.06369203691172227,-0.02861230329041488,-0.4594273668912524,47.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5,0.7767872620993888,0.9,0.0,-0.6006528835690969,-0.6605774113987196,-0.16022889842632332,1.0090282388164127,59.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1.366422525438965,0.9,0.0,-0.3394994559303591,0.06369203691172227,-0.1659513590844063,2.771174965665611,55.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.5938250458031666,0.9,0.0,-0.6354733405875952,-0.6605774113987196,0.12589413447782546,-0.4594273668912524,49.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.8083156999077931,0.9,0.0,-0.008705114254624592,-0.6605774113987196,-0.005722460658082976,1.0090282388164127,42.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.5,0.2775327970324643,0.9,0.0,0.235038084874864,0.06369203691172227,0.011444921316165951,-0.16573624574971937,56.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1.0,0.523320112850374,0.9,0.0,-0.383025027203482,0.06369203691172227,0.43490701001430615,-0.16573624574971937,26.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.9772539592819315,0.9,0.0,3.852013057671382,0.06369203691172227,0.13161659513590845,0.12795487539181366,52.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.43762113972615463,0.9,0.0,1.9847660500544069,0.06369203691172227,0.3719599427753934,0.12795487539181366,44.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.4940048114558302,0.9,0.0,0.6746463547334058,0.06369203691172227,0.05150214592274678,-0.4594273668912524,50.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
0.5,0.6639966442613116,0.9,0.0,-0.2959738846572361,0.06369203691172227,0.13161659513590845,-0.4594273668912524,40.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
1.0,0.7590133394983037,0.9,0.0,-0.7921653971708379,0.7879614852221641,-0.12589413447782546,3.064866086807144,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.667575742946783,0.9,0.0,-0.8139281828073993,0.7879614852221641,0.005722460658082976,0.4216459965333467,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1.0,0.6807081294304957,0.9,0.0,-0.6702937976060935,0.06369203691172227,0.41201716738197425,-0.16573624574971937,51.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.7302367786808668,0.9333333333333333,0.0,-0.39608269858541895,-0.6605774113987196,0.23462088698140202,0.7153371176748797,49.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.5,0.5581979030344334,0.9333333333333333,0.0,-0.5919477693144722,-0.6605774113987196,-0.06866952789699571,0.4216459965333467,31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,1.122414627125279,0.9333333333333333,0.0,-0.7965179542981502,-0.6605774113987196,0.48068669527896996,-0.16573624574971937,34.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,1.0061890514516847,0.9333333333333333,0.0,-0.8008705114254625,-0.6605774113987196,0.3605150214592275,-0.16573624574971937,57.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.6967980042678427,0.9333333333333333,0.0,0.02176278563656148,-0.6605774113987196,0.48068669527896996,-0.16573624574971937,33.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.41027215548932094,0.9333333333333333,0.0,0.6311207834602829,-0.6605774113987196,0.3719599427753934,-0.16573624574971937,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.0,1.1343584243524265,0.9333333333333333,0.0,-0.49183895538628947,-0.6605774113987196,0.017167381974248927,1.3027193599579459,60.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.528671015357433,0.9333333333333333,0.0,-0.544069640914037,-0.6605774113987196,0.3719599427753934,-0.16573624574971937,33.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.523320112850374,0.9333333333333333,0.0,-0.056583242655059846,-0.6605774113987196,0.4520743919885551,-0.16573624574971937,32.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.571658108768068,0.9333333333333333,0.0,-0.500544069640914,-0.6605774113987196,0.4406294706723891,0.12795487539181366,46.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.7218121361191234,0.9333333333333333,0.0,0.6746463547334058,-0.6605774113987196,0.3376251788268956,-0.4594273668912524,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.5,0.3958432507843918,0.9333333333333333,0.0,-0.37431991294885747,-0.6605774113987196,0.04005722460658083,0.12795487539181366,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.7684244024584258,0.9333333333333333,0.0,-0.6398258977149075,-0.6605774113987196,0.44635193133047213,-0.16573624574971937,34.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.629711771242046,0.9333333333333333,0.0,-0.16104461371055495,-0.6605774113987196,0.29756795422031473,-0.16573624574971937,39.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.5767571538433078,0.9333333333333333,0.0,0.9357997823721437,-0.6605774113987196,0.08583690987124463,-0.4594273668912524,48.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
1.5,0.7302367786808668,0.9333333333333333,0.0,0.5136017410228509,-0.6605774113987196,0.08583690987124463,-0.4594273668912524,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.5380684191447143,0.9333333333333333,0.0,-0.03917301414581066,-0.6605774113987196,0.4520743919885551,1.0090282388164127,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.6448105527403077,0.9333333333333333,0.0,-0.3003264417845484,0.06369203691172227,0.09155937052932761,-0.4594273668912524,36.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.7102395185142457,0.9333333333333333,0.0,-0.36996735582154516,-0.6605774113987196,0.4062947067238913,-0.4594273668912524,36.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.6470011321206911,0.9333333333333333,0.0,-0.9009793253536452,-0.6605774113987196,0.48068669527896996,-0.4594273668912524,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.718082689288783,0.9333333333333333,0.0,0.04352557127312296,-0.6605774113987196,0.25178826895565093,0.12795487539181366,46.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.4854687038581043,0.9333333333333333,0.0,-0.470076169749728,-0.6605774113987196,0.05722460658082976,-0.4594273668912524,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.5829974176188525,0.9333333333333333,0.0,-0.5963003264417845,-0.6605774113987196,0.3605150214592275,-0.16573624574971937,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.7033690061484295,0.9333333333333333,0.0,-0.42219804134929273,-0.6605774113987196,-0.06294706723891273,0.7153371176748797,60.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5,0.6564385801719371,0.9333333333333333,0.0,0.470076169749728,-0.6605774113987196,0.034334763948497854,-0.16573624574971937,37.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.8370726304308815,0.9333333333333333,0.0,0.10010881392818281,-0.6605774113987196,0.4406294706723891,1.890101602241012,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.5,0.7335868627603779,0.9333333333333333,0.0,-0.809575625680087,-0.6605774113987196,0.43490701001430615,1.5964104810994788,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.6378418898140175,0.9333333333333333,0.0,0.9053318824809575,-0.6605774113987196,0.08011444921316166,-0.4594273668912524,46.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,1.0922662329434154,0.9333333333333333,0.0,0.6528835690968444,-0.6605774113987196,-0.08011444921316166,0.4216459965333467,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.5,0.9850868923901855,0.9333333333333333,0.0,0.3003264417845484,-0.6605774113987196,0.23462088698140202,7.176541782788606,30.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
1.0,0.6230103376567208,0.9333333333333333,0.0,-0.18280739934711643,-0.6605774113987196,0.034334763948497854,-0.4594273668912524,43.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
1.5,0.7268754338028268,0.9333333333333333,0.0,0.352557127312296,0.06369203691172227,0.44635193133047213,0.4216459965333467,39.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.5,0.523320112850374,0.9333333333333333,0.0,-0.500544069640914,-0.6605774113987196,0.3547925608011445,-0.16573624574971937,51.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.9587349237634335,0.9333333333333333,0.0,-0.7747551686615887,-0.6605774113987196,0.48068669527896996,-0.4594273668912524,41.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.56811270771867,0.9333333333333333,0.0,-0.7878128400435256,-0.6605774113987196,0.07439198855507868,0.12795487539181366,40.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.6718538205249464,0.9333333333333333,0.0,-0.735582154515778,-0.6605774113987196,0.3719599427753934,-0.4594273668912524,53.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.5,0.7102395185142457,0.9333333333333333,0.0,-0.661588683351469,-0.6605774113987196,0.3948497854077253,-0.16573624574971937,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.6300827595870649,0.9333333333333333,0.0,-0.661588683351469,0.7879614852221641,0.005722460658082976,0.12795487539181366,55.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.9608688255241525,0.9333333333333333,0.0,-0.8487486398258978,0.06369203691172227,0.4520743919885551,-0.4594273668912524,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.5,0.6396804619089055,0.9333333333333333,0.0,0.3003264417845484,0.06369203691172227,0.4520743919885551,-0.16573624574971937,42.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.5,0.6845793256505626,0.9333333333333333,0.0,-0.5658324265505985,-0.6605774113987196,-0.12017167381974249,-0.16573624574971937,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1.5,0.7873019276236205,0.9333333333333333,0.0,1.3318824809575627,-0.6605774113987196,0.3376251788268956,-0.4594273668912524,31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.40331642022921005,0.9333333333333333,0.0,-0.5788900979325353,-0.6605774113987196,0.3719599427753934,-0.16573624574971937,38.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
0.5,1.004149796372858,0.9333333333333333,0.0,0.2089227421109902,0.06369203691172227,0.43490701001430615,-0.16573624574971937,48.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.6263666680903914,0.9333333333333333,0.0,-0.3307943416757345,-0.6605774113987196,0.09728183118741059,1.0090282388164127,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.6411488896062956,0.9333333333333333,0.0,-0.809575625680087,-0.6605774113987196,0.07439198855507868,-0.16573624574971937,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.9806557659107752,0.9333333333333333,0.0,-0.4178454842219804,-0.6605774113987196,0.3547925608011445,-0.4594273668912524,53.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
1.5,2.604358731187771,0.9333333333333333,0.0,-0.7181719260065288,-0.6605774113987196,0.3605150214592275,-0.4594273668912524,34.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.26211108142618705,0.9333333333333333,0.0,1.0794341675734493,-0.6605774113987196,0.4062947067238913,-0.4594273668912524,36.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.5,0.9648576594335808,0.9333333333333333,0.0,0.09140369967355821,-0.6605774113987196,0.45779685264663805,0.12795487539181366,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.9363227681768732,0.9333333333333333,0.0,-0.5397170837867247,-0.6605774113987196,0.07439198855507868,-0.4594273668912524,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.6200174463400842,0.9333333333333333,0.0,-0.7616974972796517,-0.6605774113987196,0.474964234620887,-0.4594273668912524,29.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,1.0534379892635946,0.9333333333333333,0.0,0.7312295973884657,0.06369203691172227,0.3948497854077253,1.0090282388164127,37.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
0.5,1.6976793353233484,0.9333333333333333,0.0,-0.2089227421109902,-0.6605774113987196,0.017167381974248927,0.7153371176748797,44.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.764216599039891,0.9333333333333333,0.0,3.438520130576714,-0.6605774113987196,0.4406294706723891,-0.16573624574971937,46.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.5613813486363444,0.9333333333333333,0.0,-0.500544069640914,-0.6605774113987196,0.3605150214592275,-0.4594273668912524,40.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.5999600284897191,0.9333333333333333,0.0,0.39173014145810664,-0.6605774113987196,0.3547925608011445,-0.16573624574971937,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0.5,0.7064665795272925,0.9333333333333333,0.0,-0.5179542981501633,-0.6605774113987196,-0.10872675250357654,0.4216459965333467,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,1.285239477685481,0.9333333333333333,0.0,-0.7268770402611534,-0.6605774113987196,0.3376251788268956,0.4216459965333467,29.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.9091968503050828,0.9333333333333333,0.0,-0.7007616974972797,-0.6605774113987196,0.3719599427753934,-0.4594273668912524,41.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.5872651212177876,0.9333333333333333,0.0,-0.8182807399347116,-0.6605774113987196,0.474964234620887,-0.4594273668912524,32.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.8761077170969196,0.9333333333333333,0.0,-0.6224156692056583,-0.6605774113987196,0.41201716738197425,0.12795487539181366,31.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,0.6618430200922563,0.9333333333333333,0.0,-0.6398258977149075,-0.6605774113987196,0.3376251788268956,-0.4594273668912524,31.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.5,0.6586038623556317,0.9333333333333333,0.0,0.4439608269858542,-0.6605774113987196,0.41201716738197425,0.12795487539181366,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.6729204863446013,0.9333333333333333,0.0,-0.6920565832426551,-0.6605774113987196,0.474964234620887,-0.16573624574971937,34.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.5961300772645598,0.9333333333333333,0.0,-0.8052230685527747,-0.6605774113987196,0.43490701001430615,-0.4594273668912524,37.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.5930555197643519,0.9333333333333333,0.0,-0.07399347116430903,-0.6605774113987196,0.36623748211731044,-0.4594273668912524,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.523320112850374,0.9333333333333333,0.0,0.6224156692056583,-0.6605774113987196,0.05722460658082976,-0.4594273668912524,28.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.7603166947631642,0.9333333333333333,0.0,-0.6572361262241567,0.06369203691172227,0.3319027181688126,-0.4594273668912524,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,0.9769918018955548,0.9333333333333333,0.0,0.9836779107725789,0.06369203691172227,0.3719599427753934,-0.4594273668912524,28.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,1.2044259490720015,0.9333333333333333,0.0,-0.8705114254624592,-0.6605774113987196,0.034334763948497854,0.4216459965333467,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.5,0.6831733512590036,0.9333333333333333,0.0,-0.4657236126224157,-0.6605774113987196,0.474964234620887,-0.4594273668912524,56.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.0,1.1388287019854018,0.9333333333333333,0.0,-0.16974972796517954,0.06369203691172227,0.3547925608011445,0.12795487539181366,50.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.6549924496289974,0.9333333333333333,0.0,-0.4352557127312296,-0.6605774113987196,0.45779685264663805,0.12795487539181366,34.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1.0,0.6693604999931294,0.9333333333333333,0.0,-0.6659412404787813,-0.6605774113987196,0.45779685264663805,-0.4594273668912524,34.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.7700380855472692,0.9333333333333333,0.0,0.056583242655059846,-0.6605774113987196,0.4406294706723891,0.4216459965333467,31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.7635676702767947,0.9333333333333333,0.0,-0.5963003264417845,-0.6605774113987196,0.2575107296137339,0.12795487539181366,36.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.5,0.9371416567043533,0.9333333333333333,0.0,-0.4134929270946681,-0.6605774113987196,0.3605150214592275,0.12795487539181366,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.5,0.34190631466983046,0.9333333333333333,0.0,-0.7399347116430903,0.06369203691172227,0.45779685264663805,-0.16573624574971937,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1.0,0.8973423591354573,0.9333333333333333,0.0,-0.1088139281828074,0.06369203691172227,0.3605150214592275,1.0090282388164127,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,0.5822195109070323,0.9333333333333333,0.0,-0.8487486398258978,-0.6605774113987196,0.011444921316165951,1.3027193599579459,35.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.0,0.9086355259578462,0.9333333333333333,0.0,-0.779107725788901,-0.6605774113987196,0.05150214592274678,-0.4594273668912524,32.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0.5,0.659684747814059,0.9333333333333333,0.0,-0.44831338411316646,-0.6605774113987196,0.25178826895565093,-0.16573624574971937,53.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0.5,0.6782368152612599,0.9333333333333333,0.0,-0.426550598476605,-0.6605774113987196,0.034334763948497854,0.7153371176748797,38.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.5,0.6400477710339634,0.9333333333333333,0.0,-0.14363438520130578,-0.6605774113987196,0.4520743919885551,0.12795487539181366,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1.5,0.6578826224408831,0.9333333333333333,0.0,-0.44831338411316646,0.06369203691172227,0.017167381974248927,0.12795487539181366,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
0.5,1.3146617245937056,0.9333333333333333,0.0,-0.6180631120783461,-0.6605774113987196,0.4406294706723891,-0.16573624574971937,55.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.767778199403793,0.9333333333333333,0.0,-0.07399347116430903,0.06369203691172227,0.4406294706723891,0.7153371176748797,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
1.0,0.6643551311279515,0.9333333333333333,0.0,-0.352557127312296,-0.6605774113987196,0.4520743919885551,-0.16573624574971937,53.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1.5,0.6056775915044813,0.9333333333333333,0.0,-0.6746463547334058,-0.6605774113987196,0.3319027181688126,-0.16573624574971937,39.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.5028899884996317,0.9333333333333333,0.0,-0.2089227421109902,-0.6605774113987196,0.4520743919885551,-0.16573624574971937,60.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.6200174463400842,0.9333333333333333,0.0,-0.3394994559303591,0.06369203691172227,0.3719599427753934,-0.4594273668912524,53.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.5,2.602554374699311,0.9333333333333333,0.0,-0.12187159956474429,-0.6605774113987196,0.3719599427753934,-0.16573624574971937,38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.6147582355507756,0.9333333333333333,0.0,-0.7138193688792165,-0.6605774113987196,0.4520743919885551,-0.4594273668912524,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
0.5,1.524018100613355,0.9333333333333333,0.0,-0.6311207834602829,-0.6605774113987196,0.23462088698140202,0.12795487539181366,40.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.5,0.5853275134982442,0.9333333333333333,0.0,0.23939064200217627,-0.6605774113987196,0.3547925608011445,0.4216459965333467,26.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1.0,0.5220812124636437,0.9333333333333333,0.0,-0.6833514689880305,0.06369203691172227,0.474964234620887,-0.16573624574971937,46.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
